Date,State,Region,Category,Sales,Profit,Orders
2025-03-11,Texas,South,Raspberries,109568.05,22617.84,8
2025-03-11,Texas,South,Blackberries,22633.52,6512.12,12
2025-03-11,New York,Northeast,Strawberries,153953.28,28602.81,10
2025-03-11,New York,Northeast,Blueberries,94435.88,20723.89,15
2025-03-11,New York,Northeast,Raspberries,226882.1,37161.71,4
2025-03-11,New York,Northeast,Blackberries,270017.08,91321.5,2
2025-03-11,Illinois,Midwest,Strawberries,498702.57,177584.79,12
2025-03-11,Illinois,Midwest,Blueberries,185861.78,66957.11,8
2025-03-11,Illinois,Midwest,Raspberries,217911.24,48816.83,11
2025-03-11,Illinois,Midwest,Blackberries,161133.12,32731.71,6
2025-03-11,Arizona,West,Strawberries,329658.67,99155.1,7
2025-03-11,Arizona,West,Blueberries,74767.26,9172.8,7
2025-03-11,Arizona,West,Raspberries,296722.17,94563.3,15
2025-03-11,Arizona,West,Blackberries,22507.77,3242.09,10
2025-03-11,Pennsylvania,Northeast,Strawberries,516598.18,144030.81,3
2025-03-11,Pennsylvania,Northeast,Blueberries,132782.42,18446.22,14
2025-03-11,Pennsylvania,Northeast,Raspberries,54907.81,18303.45,14
2025-03-11,Pennsylvania,Northeast,Blackberries,105822.55,18591.71,8
2025-03-11,Ohio,Midwest,Strawberries,129395.73,15767.24,9
2025-03-11,Ohio,Midwest,Blueberries,243092.36,38551.45,13
2025-03-11,Ohio,Midwest,Raspberries,81928.29,8534.44,10
2025-03-11,Ohio,Midwest,Blackberries,80389.46,26438.69,9
2025-03-11,Colorado,West,Strawberries,186593.67,19702.49,16
2025-03-11,Colorado,West,Blueberries,182908.66,50900.83,19
2025-03-11,Colorado,West,Raspberries,107917.14,41036.28,16
2025-03-11,Colorado,West,Blackberries,145859.58,19575.69,18
2025-03-11,Wisconsin,Midwest,Strawberries,91052.18,14075.55,4
2025-03-11,Wisconsin,Midwest,Blueberries,354326.73,134414.91,8
2025-03-11,Wisconsin,Midwest,Raspberries,30184.7,11812.26,7
2025-03-11,Wisconsin,Midwest,Blackberries,16024.94,4349.21,2
2025-03-12,California,West,Strawberries,119708.69,17572.41,12
2025-03-12,California,West,Blueberries,201192.07,28179.28,4
2025-03-12,California,West,Raspberries,67682.02,11198.57,10
2025-03-12,California,West,Blackberries,73378.57,28694.68,2
2025-03-12,Florida,South,Strawberries,192781.51,70076.95,5
2025-03-12,Florida,South,Blueberries,149365.24,43853.02,9
2025-03-12,Florida,South,Raspberries,37454.93,4709.04,3
2025-03-12,Florida,South,Blackberries,63178.1,15905.91,1
2025-03-12,Oregon,West,Strawberries,90274.49,28928.83,15
2025-03-12,Oregon,West,Blueberries,324310.62,114073.87,4
2025-03-12,Oregon,West,Raspberries,93475.31,31252.56,14
2025-03-12,Oregon,West,Blackberries,132953.45,34996.31,2
2025-03-12,Washington,West,Strawberries,189916.06,55855.97,10
2025-03-12,Washington,West,Blueberries,65071.55,20403.01,2
2025-03-12,Washington,West,Raspberries,57461.98,19265.96,8
2025-03-12,Washington,West,Blackberries,110443.81,20771.01,13
2025-03-12,Georgia,South,Strawberries,378708.57,75037.86,14
2025-03-12,Georgia,South,Blueberries,38201.28,7927.56,4
2025-03-12,Georgia,South,Raspberries,77645.01,15317.18,9
2025-03-12,Georgia,South,Blackberries,304098.07,51624.58,7
2025-03-12,Michigan,Midwest,Strawberries,360678.54,88109.6,5
2025-03-12,Michigan,Midwest,Blueberries,110118.6,22825.38,2
2025-03-12,Michigan,Midwest,Raspberries,84796.06,11114.68,6
2025-03-12,Michigan,Midwest,Blackberries,217072.67,44981.8,7
2025-03-12,New Jersey,Northeast,Strawberries,180681.17,41460.74,4
2025-03-12,New Jersey,Northeast,Blueberries,224637.55,70836.13,3
2025-03-12,New Jersey,Northeast,Raspberries,85236.55,29442.19,3
2025-03-12,New Jersey,Northeast,Blackberries,48370.15,9763.34,6
2025-03-12,North Carolina,South,Strawberries,150326.65,31035.77,2
2025-03-12,North Carolina,South,Blueberries,187624.18,26841.92,7
2025-03-12,North Carolina,South,Raspberries,95116.1,23723.41,12
2025-03-12,North Carolina,South,Blackberries,21346.46,4902.78,17
2025-03-12,Texas,South,Strawberries,76269.12,20938.82,19
2025-03-12,Texas,South,Blueberries,75848.48,20837.26,14
2025-03-12,Texas,South,Raspberries,54748.28,18147.86,13
2025-03-12,Texas,South,Blackberries,48781.1,10811.86,6
2025-03-12,New York,Northeast,Strawberries,109318.8,42525.96,14
2025-03-12,New York,Northeast,Blueberries,114125.18,42135.08,8
2025-03-12,New York,Northeast,Raspberries,233556.98,24057.14,8
2025-03-12,New York,Northeast,Blackberries,51302.59,5602.29,8
2025-03-12,Illinois,Midwest,Strawberries,449333.47,152927.25,19
2025-03-12,Illinois,Midwest,Blueberries,94009.92,10478.71,7
2025-03-12,Illinois,Midwest,Raspberries,105080.15,37523.78,4
2025-03-12,Illinois,Midwest,Blackberries,35105.72,8835.23,8
2025-03-12,Arizona,West,Strawberries,50803.8,12836.74,6
2025-03-12,Arizona,West,Blueberries,34687.73,11509.25,7
2025-03-12,Arizona,West,Raspberries,93424.7,22672.81,11
2025-03-12,Arizona,West,Blackberries,95458.3,36742.52,7
2025-03-12,Pennsylvania,Northeast,Strawberries,318768.07,47054.18,7
2025-03-12,Pennsylvania,Northeast,Blueberries,256531.73,51361.01,8
2025-03-12,Pennsylvania,Northeast,Raspberries,29610.25,5972.45,4
2025-03-12,Pennsylvania,Northeast,Blackberries,72104.18,27215.93,13
2025-03-12,Ohio,Midwest,Strawberries,197416.72,60199.96,4
2025-03-12,Ohio,Midwest,Blueberries,104595.61,11670.33,9
2025-03-12,Ohio,Midwest,Raspberries,141329.99,27351.87,5
2025-03-12,Ohio,Midwest,Blackberries,84412.0,23931.06,4
2025-03-12,Colorado,West,Strawberries,129936.25,44928.28,4
2025-03-12,Colorado,West,Blueberries,101075.13,15350.1,8
2025-03-12,Colorado,West,Raspberries,126880.13,32506.23,9
2025-03-12,Colorado,West,Blackberries,72714.85,13918.09,11
2025-03-12,Wisconsin,Midwest,Strawberries,130577.19,41198.46,2
2025-03-12,Wisconsin,Midwest,Blueberries,82825.7,24767.78,12
2025-03-12,Wisconsin,Midwest,Raspberries,97623.36,16075.99,2
2025-03-12,Wisconsin,Midwest,Blackberries,13151.13,3374.02,13
2025-03-13,California,West,Strawberries,142610.79,47626.52,3
2025-03-13,California,West,Blueberries,71441.96,21204.07,16
2025-03-13,California,West,Raspberries,70778.3,17764.53,6
2025-03-13,California,West,Blackberries,71585.09,22334.95,7
2025-03-13,Florida,South,Strawberries,43811.68,4661.43,9
2025-03-13,Florida,South,Blueberries,141442.09,14596.45,15
2025-03-13,Florida,South,Raspberries,63085.63,17081.23,5
2025-03-13,Florida,South,Blackberries,47378.17,16765.95,8
2025-03-13,Oregon,West,Strawberries,388882.76,77507.79,8
2025-03-13,Oregon,West,Blueberries,323767.78,125859.7,10
2025-03-13,Oregon,West,Raspberries,59459.0,22954.54,12
2025-03-13,Oregon,West,Blackberries,27329.01,10277.9,0
2025-03-13,Washington,West,Strawberries,45524.25,7839.1,12
2025-03-13,Washington,West,Blueberries,247041.93,75053.63,3
2025-03-13,Washington,West,Raspberries,94911.68,14842.72,17
2025-03-13,Washington,West,Blackberries,97633.85,27065.41,9
2025-03-13,Georgia,South,Strawberries,167488.37,48833.36,13
2025-03-13,Georgia,South,Blueberries,39056.71,8387.58,3
2025-03-13,Georgia,South,Raspberries,46448.53,14768.91,1
2025-03-13,Georgia,South,Blackberries,29959.47,11333.16,9
2025-03-13,Michigan,Midwest,Strawberries,352076.54,47910.99,14
2025-03-13,Michigan,Midwest,Blueberries,105213.88,20874.35,11
2025-03-13,Michigan,Midwest,Raspberries,203144.28,54826.24,6
2025-03-13,Michigan,Midwest,Blackberries,71710.72,15090.42,14
2025-03-13,New Jersey,Northeast,Strawberries,115180.07,13399.24,8
2025-03-13,New Jersey,Northeast,Blueberries,73400.33,23157.06,14
2025-03-13,New Jersey,Northeast,Raspberries,132595.98,50417.79,24
2025-03-13,New Jersey,Northeast,Blackberries,117999.83,32864.5,12
2025-03-13,North Carolina,South,Strawberries,218677.97,63630.24,12
2025-03-13,North Carolina,South,Blueberries,42452.55,4430.32,17
2025-03-13,North Carolina,South,Raspberries,76350.44,22591.94,0
2025-03-13,North Carolina,South,Blackberries,29277.66,11081.43,5
2025-03-13,Texas,South,Strawberries,159265.92,45392.32,10
2025-03-13,Texas,South,Blueberries,203476.72,58381.53,9
2025-03-13,Texas,South,Raspberries,98989.09,18223.54,7
2025-03-13,Texas,South,Blackberries,212479.3,46538.13,11
2025-03-13,New York,Northeast,Strawberries,142418.47,29916.32,8
2025-03-13,New York,Northeast,Blueberries,238222.89,37768.49,8
2025-03-13,New York,Northeast,Raspberries,61661.99,8444.31,11
2025-03-13,New York,Northeast,Blackberries,28786.85,11371.19,6
2025-03-13,Illinois,Midwest,Strawberries,93059.9,27579.78,7
2025-03-13,Illinois,Midwest,Blueberries,425129.68,87482.51,8
2025-03-13,Illinois,Midwest,Raspberries,167715.09,47178.56,6
2025-03-13,Illinois,Midwest,Blackberries,34661.01,7057.6,2
2025-03-13,Arizona,West,Strawberries,112457.79,16717.26,23
2025-03-13,Arizona,West,Blueberries,158276.4,32152.91,7
2025-03-13,Arizona,West,Raspberries,81240.96,17365.12,6
2025-03-13,Arizona,West,Blackberries,36353.83,4404.98,18
2025-03-13,Pennsylvania,Northeast,Strawberries,267429.6,98134.67,7
2025-03-13,Pennsylvania,Northeast,Blueberries,441623.44,155921.99,4
2025-03-13,Pennsylvania,Northeast,Raspberries,51505.15,16243.81,7
2025-03-13,Pennsylvania,Northeast,Blackberries,132527.33,41158.7,10
2025-03-13,Ohio,Midwest,Strawberries,19066.67,5107.77,15
2025-03-13,Ohio,Midwest,Blueberries,86280.91,25676.72,4
2025-03-13,Ohio,Midwest,Raspberries,11288.84,2747.28,6
2025-03-13,Ohio,Midwest,Blackberries,52554.8,20000.45,14
2025-03-13,Colorado,West,Strawberries,90689.65,25313.1,2
2025-03-13,Colorado,West,Blueberries,240757.16,68081.5,9
2025-03-13,Colorado,West,Raspberries,34367.37,5916.42,5
2025-03-13,Colorado,West,Blackberries,117288.62,29926.62,5
2025-03-13,Wisconsin,Midwest,Strawberries,1048911.58,354076.76,18
2025-03-13,Wisconsin,Midwest,Blueberries,88447.64,21658.73,11
2025-03-13,Wisconsin,Midwest,Raspberries,73260.81,23984.63,9
2025-03-13,Wisconsin,Midwest,Blackberries,100694.69,14994.25,7
2025-03-14,California,West,Strawberries,137771.51,20946.47,10
2025-03-14,California,West,Blueberries,174340.46,36692.02,2
2025-03-14,California,West,Raspberries,62426.59,10806.99,5
2025-03-14,California,West,Blackberries,53574.68,11487.71,0
2025-03-14,Florida,South,Strawberries,237137.75,82958.57,13
2025-03-14,Florida,South,Blueberries,113832.83,35689.03,8
2025-03-14,Florida,South,Raspberries,146991.74,18654.41,5
2025-03-14,Florida,South,Blackberries,102230.66,24056.0,17
2025-03-14,Oregon,West,Strawberries,202941.63,76944.33,6
2025-03-14,Oregon,West,Blueberries,349767.52,47305.17,13
2025-03-14,Oregon,West,Raspberries,117195.12,15526.06,9
2025-03-14,Oregon,West,Blackberries,27392.44,6918.96,2
2025-03-14,Washington,West,Strawberries,275464.88,48063.28,14
2025-03-14,Washington,West,Blueberries,123135.02,28541.98,7
2025-03-14,Washington,West,Raspberries,124013.28,36837.56,1
2025-03-14,Washington,West,Blackberries,63663.28,19184.92,8
2025-03-14,Georgia,South,Strawberries,120494.46,27008.53,10
2025-03-14,Georgia,South,Blueberries,339686.13,50956.57,2
2025-03-14,Georgia,South,Raspberries,106607.71,33806.2,9
2025-03-14,Georgia,South,Blackberries,92638.7,23486.49,10
2025-03-14,Michigan,Midwest,Strawberries,95359.47,33631.54,17
2025-03-14,Michigan,Midwest,Blueberries,31181.08,10128.36,7
2025-03-14,Michigan,Midwest,Raspberries,60403.88,11388.56,9
2025-03-14,Michigan,Midwest,Blackberries,14500.76,2901.39,8
2025-03-14,New Jersey,Northeast,Strawberries,199413.59,44147.02,2
2025-03-14,New Jersey,Northeast,Blueberries,95351.67,37862.1,10
2025-03-14,New Jersey,Northeast,Raspberries,69753.31,16415.02,10
2025-03-14,New Jersey,Northeast,Blackberries,179389.88,49598.81,12
2025-03-14,North Carolina,South,Strawberries,191138.04,45838.32,10
2025-03-14,North Carolina,South,Blueberries,359534.64,103347.41,11
2025-03-14,North Carolina,South,Raspberries,125709.92,23296.06,6
2025-03-14,North Carolina,South,Blackberries,70674.92,16860.75,4
2025-03-14,Texas,South,Strawberries,160097.03,54629.72,3
2025-03-14,Texas,South,Blueberries,60696.39,6742.22,10
2025-03-14,Texas,South,Raspberries,72151.89,14506.71,2
2025-03-14,Texas,South,Blackberries,44931.32,10311.78,13
2025-03-14,New York,Northeast,Strawberries,192890.39,40859.02,4
2025-03-14,New York,Northeast,Blueberries,149940.31,22701.84,5
2025-03-14,New York,Northeast,Raspberries,108211.24,18228.67,6
2025-03-14,New York,Northeast,Blackberries,71289.79,9892.15,6
2025-03-14,Illinois,Midwest,Strawberries,70414.64,7304.21,3
2025-03-14,Illinois,Midwest,Blueberries,40386.86,15693.78,2
2025-03-14,Illinois,Midwest,Raspberries,412065.45,67196.66,7
2025-03-14,Illinois,Midwest,Blackberries,82572.47,26276.13,18
2025-03-14,Arizona,West,Strawberries,56404.73,17799.93,19
2025-03-14,Arizona,West,Blueberries,176349.26,30305.4,19
2025-03-14,Arizona,West,Raspberries,45067.73,6575.5,9
2025-03-14,Arizona,West,Blackberries,72501.38,27518.77,2
2025-03-14,Pennsylvania,Northeast,Strawberries,32835.36,7134.62,8
2025-03-14,Pennsylvania,Northeast,Blueberries,191670.24,19687.21,14
2025-03-14,Pennsylvania,Northeast,Raspberries,52954.72,10692.76,10
2025-03-14,Pennsylvania,Northeast,Blackberries,121706.55,41928.31,10
2025-03-14,Ohio,Midwest,Strawberries,258279.31,33609.74,5
2025-03-14,Ohio,Midwest,Blueberries,409553.33,131725.12,1
2025-03-14,Ohio,Midwest,Raspberries,35079.95,13427.57,11
2025-03-14,Ohio,Midwest,Blackberries,17741.07,2478.98,12
2025-03-14,Colorado,West,Strawberries,124239.93,20383.77,12
2025-03-14,Colorado,West,Blueberries,84689.96,11302.28,7
2025-03-14,Colorado,West,Raspberries,280747.71,35292.79,9
2025-03-14,Colorado,West,Blackberries,134290.88,34459.95,6
2025-03-14,Wisconsin,Midwest,Strawberries,165000.54,48714.06,14
2025-03-14,Wisconsin,Midwest,Blueberries,91878.15,32311.93,8
2025-03-14,Wisconsin,Midwest,Raspberries,199571.75,22478.53,9
2025-03-14,Wisconsin,Midwest,Blackberries,76614.04,9443.86,11
2025-03-15,California,West,Strawberries,146712.38,28238.4,5
2025-03-15,California,West,Blueberries,138363.19,49323.06,8
2025-03-15,California,West,Raspberries,247476.15,40881.65,5
2025-03-15,California,West,Blackberries,21402.71,4965.44,6
2025-03-15,Florida,South,Strawberries,383219.24,142359.95,9
2025-03-15,Florida,South,Blueberries,32176.19,10669.55,3
2025-03-15,Florida,South,Raspberries,96935.7,38430.74,9
2025-03-15,Florida,South,Blackberries,100114.18,15959.96,7
2025-03-15,Oregon,West,Strawberries,197896.92,48015.18,16
2025-03-15,Oregon,West,Blueberries,237854.91,83814.43,6
2025-03-15,Oregon,West,Raspberries,10905.26,3576.05,8
2025-03-15,Oregon,West,Blackberries,268694.04,68774.83,9
2025-03-15,Washington,West,Strawberries,234756.94,85186.0,5
2025-03-15,Washington,West,Blueberries,90787.39,25052.59,5
2025-03-15,Washington,West,Raspberries,181056.59,43583.7,4
2025-03-15,Washington,West,Blackberries,102029.96,31005.4,15
2025-03-15,Georgia,South,Strawberries,175466.2,57710.27,10
2025-03-15,Georgia,South,Blueberries,33142.59,7163.08,2
2025-03-15,Georgia,South,Raspberries,96882.57,22419.07,10
2025-03-15,Georgia,South,Blackberries,54905.84,11580.39,6
2025-03-15,Michigan,Midwest,Strawberries,980327.98,120576.74,3
2025-03-15,Michigan,Midwest,Blueberries,219580.85,31435.01,11
2025-03-15,Michigan,Midwest,Raspberries,146893.11,44004.47,10
2025-03-15,Michigan,Midwest,Blackberries,81057.78,16833.34,11
2025-03-15,New Jersey,Northeast,Strawberries,237532.9,80814.35,6
2025-03-15,New Jersey,Northeast,Blueberries,122201.06,35009.94,14
2025-03-15,New Jersey,Northeast,Raspberries,308643.63,114823.23,12
2025-03-15,New Jersey,Northeast,Blackberries,36597.86,12987.15,3
2025-03-15,North Carolina,South,Strawberries,884194.36,152771.27,6
2025-03-15,North Carolina,South,Blueberries,101936.55,18400.14,15
2025-03-15,North Carolina,South,Raspberries,103323.0,41030.0,10
2025-03-15,North Carolina,South,Blackberries,45283.06,6731.66,11
2025-03-15,Texas,South,Strawberries,97374.21,28017.98,5
2025-03-15,Texas,South,Blueberries,115689.61,23445.76,11
2025-03-15,Texas,South,Raspberries,212561.5,78851.12,8
2025-03-15,Texas,South,Blackberries,183986.95,37618.96,2
2025-03-15,New York,Northeast,Strawberries,208822.92,42679.84,9
2025-03-15,New York,Northeast,Blueberries,135450.94,46876.91,5
2025-03-15,New York,Northeast,Raspberries,19776.28,3962.86,0
2025-03-15,New York,Northeast,Blackberries,34438.96,6266.19,10
2025-03-15,Illinois,Midwest,Strawberries,220781.92,81954.92,11
2025-03-15,Illinois,Midwest,Blueberries,534905.77,140605.2,7
2025-03-15,Illinois,Midwest,Raspberries,139505.37,18198.94,6
2025-03-15,Illinois,Midwest,Blackberries,45696.46,7301.61,10
2025-03-15,Arizona,West,Strawberries,346271.56,115775.35,16
2025-03-15,Arizona,West,Blueberries,78560.08,29188.26,5
2025-03-15,Arizona,West,Raspberries,109089.86,21437.14,13
2025-03-15,Arizona,West,Blackberries,25170.14,6964.54,5
2025-03-15,Pennsylvania,Northeast,Strawberries,223157.47,73440.63,12
2025-03-15,Pennsylvania,Northeast,Blueberries,41809.12,7750.27,8
2025-03-15,Pennsylvania,Northeast,Raspberries,20200.88,7868.63,5
2025-03-15,Pennsylvania,Northeast,Blackberries,57923.78,13819.4,7
2025-03-15,Ohio,Midwest,Strawberries,84339.01,17350.51,4
2025-03-15,Ohio,Midwest,Blueberries,69970.16,15234.15,7
2025-03-15,Ohio,Midwest,Raspberries,108633.38,16099.04,17
2025-03-15,Ohio,Midwest,Blackberries,70953.37,17699.45,5
2025-03-15,Colorado,West,Strawberries,371133.62,58307.47,12
2025-03-15,Colorado,West,Blueberries,145527.67,27420.01,5
2025-03-15,Colorado,West,Raspberries,122322.89,39212.18,11
2025-03-15,Colorado,West,Blackberries,22758.08,2634.7,4
2025-03-15,Wisconsin,Midwest,Strawberries,353237.89,91412.81,14
2025-03-15,Wisconsin,Midwest,Blueberries,41121.42,5935.1,7
2025-03-15,Wisconsin,Midwest,Raspberries,14608.48,5640.89,3
2025-03-15,Wisconsin,Midwest,Blackberries,23773.02,9300.47,15
2025-03-16,California,West,Strawberries,402172.51,65317.89,5
2025-03-16,California,West,Blueberries,169669.78,58287.49,6
2025-03-16,California,West,Raspberries,202807.74,39429.62,15
2025-03-16,California,West,Blackberries,30454.08,9564.52,7
2025-03-16,Florida,South,Strawberries,519483.22,129844.21,8
2025-03-16,Florida,South,Blueberries,78057.09,10180.53,6
2025-03-16,Florida,South,Raspberries,126910.64,35132.23,9
2025-03-16,Florida,South,Blackberries,67083.78,11168.27,4
2025-03-16,Oregon,West,Strawberries,120730.3,42030.78,10
2025-03-16,Oregon,West,Blueberries,79578.37,15402.08,12
2025-03-16,Oregon,West,Raspberries,295655.98,74532.95,14
2025-03-16,Oregon,West,Blackberries,87181.6,33417.15,11
2025-03-16,Washington,West,Strawberries,196300.2,41702.19,7
2025-03-16,Washington,West,Blueberries,72146.8,20002.81,4
2025-03-16,Washington,West,Raspberries,52761.29,14548.45,5
2025-03-16,Washington,West,Blackberries,61094.45,20992.38,9
2025-03-16,Georgia,South,Strawberries,220245.94,66761.8,8
2025-03-16,Georgia,South,Blueberries,92318.08,34176.28,4
2025-03-16,Georgia,South,Raspberries,114984.94,24741.41,2
2025-03-16,Georgia,South,Blackberries,58602.86,16343.66,6
2025-03-16,Michigan,Midwest,Strawberries,194007.03,41053.93,1
2025-03-16,Michigan,Midwest,Blueberries,181029.49,57310.55,10
2025-03-16,Michigan,Midwest,Raspberries,47627.89,7364.29,18
2025-03-16,Michigan,Midwest,Blackberries,80293.7,21623.34,10
2025-03-16,New Jersey,Northeast,Strawberries,97282.33,25580.43,4
2025-03-16,New Jersey,Northeast,Blueberries,27324.63,4063.16,2
2025-03-16,New Jersey,Northeast,Raspberries,171526.05,55266.67,6
2025-03-16,New Jersey,Northeast,Blackberries,66002.2,11987.67,14
2025-03-16,North Carolina,South,Strawberries,166089.31,38690.52,3
2025-03-16,North Carolina,South,Blueberries,76849.53,26157.88,7
2025-03-16,North Carolina,South,Raspberries,29721.95,8230.03,10
2025-03-16,North Carolina,South,Blackberries,29159.49,9876.81,10
2025-03-16,Texas,South,Strawberries,274593.98,73503.08,18
2025-03-16,Texas,South,Blueberries,46480.0,5522.52,12
2025-03-16,Texas,South,Raspberries,30207.26,7029.28,10
2025-03-16,Texas,South,Blackberries,148388.63,50837.57,18
2025-03-16,New York,Northeast,Strawberries,278321.93,93003.6,9
2025-03-16,New York,Northeast,Blueberries,449245.3,109781.03,10
2025-03-16,New York,Northeast,Raspberries,166662.5,60678.22,16
2025-03-16,New York,Northeast,Blackberries,34681.69,8691.36,9
2025-03-16,Illinois,Midwest,Strawberries,208389.68,67709.46,9
2025-03-16,Illinois,Midwest,Blueberries,39963.56,9286.49,3
2025-03-16,Illinois,Midwest,Raspberries,161708.38,61798.61,12
2025-03-16,Illinois,Midwest,Blackberries,32597.92,4622.92,18
2025-03-16,Arizona,West,Strawberries,260810.76,70236.63,9
2025-03-16,Arizona,West,Blueberries,71169.48,15894.52,5
2025-03-16,Arizona,West,Raspberries,65229.22,10826.05,7
2025-03-16,Arizona,West,Blackberries,182132.69,71576.83,5
2025-03-16,Pennsylvania,Northeast,Strawberries,152583.62,46468.14,12
2025-03-16,Pennsylvania,Northeast,Blueberries,133773.96,17760.16,11
2025-03-16,Pennsylvania,Northeast,Raspberries,257616.4,55884.51,8
2025-03-16,Pennsylvania,Northeast,Blackberries,80930.18,18026.46,7
2025-03-16,Ohio,Midwest,Strawberries,62496.1,10498.4,5
2025-03-16,Ohio,Midwest,Blueberries,115674.58,32898.77,6
2025-03-16,Ohio,Midwest,Raspberries,36966.37,4958.98,4
2025-03-16,Ohio,Midwest,Blackberries,87827.5,13798.24,4
2025-03-16,Colorado,West,Strawberries,70139.73,11915.08,12
2025-03-16,Colorado,West,Blueberries,100535.52,21098.88,3
2025-03-16,Colorado,West,Raspberries,83697.81,12496.82,0
2025-03-16,Colorado,West,Blackberries,140999.94,52495.82,6
2025-03-16,Wisconsin,Midwest,Strawberries,177367.39,30063.52,14
2025-03-16,Wisconsin,Midwest,Blueberries,111045.8,28650.22,11
2025-03-16,Wisconsin,Midwest,Raspberries,113444.6,45285.96,9
2025-03-16,Wisconsin,Midwest,Blackberries,89418.36,31294.11,18
2025-03-17,California,West,Strawberries,313301.3,102330.94,9
2025-03-17,California,West,Blueberries,167485.22,22905.93,10
2025-03-17,California,West,Raspberries,182717.63,66504.51,4
2025-03-17,California,West,Blackberries,16876.89,5603.6,8
2025-03-17,Florida,South,Strawberries,129303.68,34524.38,3
2025-03-17,Florida,South,Blueberries,90616.12,19344.8,2
2025-03-17,Florida,South,Raspberries,279666.12,49358.68,7
2025-03-17,Florida,South,Blackberries,135375.91,28617.77,12
2025-03-17,Oregon,West,Strawberries,367473.74,76093.05,3
2025-03-17,Oregon,West,Blueberries,60144.12,23654.01,15
2025-03-17,Oregon,West,Raspberries,129069.34,41961.53,8
2025-03-17,Oregon,West,Blackberries,60568.15,13774.03,7
2025-03-17,Washington,West,Strawberries,41668.48,8474.73,5
2025-03-17,Washington,West,Blueberries,71923.52,17193.21,1
2025-03-17,Washington,West,Raspberries,30407.58,3485.99,11
2025-03-17,Washington,West,Blackberries,36327.07,14045.88,15
2025-03-17,Georgia,South,Strawberries,73710.21,28281.94,10
2025-03-17,Georgia,South,Blueberries,256429.31,40558.74,13
2025-03-17,Georgia,South,Raspberries,97779.11,31145.4,10
2025-03-17,Georgia,South,Blackberries,12860.74,3782.62,14
2025-03-17,Michigan,Midwest,Strawberries,163572.96,54547.93,11
2025-03-17,Michigan,Midwest,Blueberries,102050.06,15029.54,14
2025-03-17,Michigan,Midwest,Raspberries,80965.94,9418.28,3
2025-03-17,Michigan,Midwest,Blackberries,35704.91,8110.97,19
2025-03-17,New Jersey,Northeast,Strawberries,199544.58,78158.6,14
2025-03-17,New Jersey,Northeast,Blueberries,180819.23,53134.54,6
2025-03-17,New Jersey,Northeast,Raspberries,40332.69,6365.58,6
2025-03-17,New Jersey,Northeast,Blackberries,15833.12,2308.24,14
2025-03-17,North Carolina,South,Strawberries,138559.88,19564.37,4
2025-03-17,North Carolina,South,Blueberries,27648.69,5462.9,8
2025-03-17,North Carolina,South,Raspberries,163421.78,30707.82,1
2025-03-17,North Carolina,South,Blackberries,64558.96,18545.76,10
2025-03-17,Texas,South,Strawberries,158046.45,22298.46,12
2025-03-17,Texas,South,Blueberries,85369.06,19587.23,12
2025-03-17,Texas,South,Raspberries,226310.74,82929.48,10
2025-03-17,Texas,South,Blackberries,50704.65,18667.47,8
2025-03-17,New York,Northeast,Strawberries,662449.63,163154.39,7
2025-03-17,New York,Northeast,Blueberries,123578.26,28727.64,4
2025-03-17,New York,Northeast,Raspberries,79504.81,12713.79,13
2025-03-17,New York,Northeast,Blackberries,52267.19,20648.35,2
2025-03-17,Illinois,Midwest,Strawberries,207452.08,77801.2,7
2025-03-17,Illinois,Midwest,Blueberries,85184.61,12913.8,5
2025-03-17,Illinois,Midwest,Raspberries,68411.05,26041.05,8
2025-03-17,Illinois,Midwest,Blackberries,40623.89,10133.16,7
2025-03-17,Arizona,West,Strawberries,692020.6,118673.32,7
2025-03-17,Arizona,West,Blueberries,20227.6,7391.19,10
2025-03-17,Arizona,West,Raspberries,134756.88,22249.21,4
2025-03-17,Arizona,West,Blackberries,140110.94,37910.68,6
2025-03-17,Pennsylvania,Northeast,Strawberries,1404325.8,162321.01,6
2025-03-17,Pennsylvania,Northeast,Blueberries,391285.87,146717.15,5
2025-03-17,Pennsylvania,Northeast,Raspberries,65032.96,20861.0,4
2025-03-17,Pennsylvania,Northeast,Blackberries,47846.33,17676.54,6
2025-03-17,Ohio,Midwest,Strawberries,312126.81,65602.54,6
2025-03-17,Ohio,Midwest,Blueberries,150028.03,57696.07,5
2025-03-17,Ohio,Midwest,Raspberries,42266.52,11565.2,15
2025-03-17,Ohio,Midwest,Blackberries,107040.61,25545.36,14
2025-03-17,Colorado,West,Strawberries,270416.2,46686.69,9
2025-03-17,Colorado,West,Blueberries,243233.68,70699.98,12
2025-03-17,Colorado,West,Raspberries,64980.8,13960.56,13
2025-03-17,Colorado,West,Blackberries,45473.22,16602.27,2
2025-03-17,Wisconsin,Midwest,Strawberries,118360.02,34924.02,9
2025-03-17,Wisconsin,Midwest,Blueberries,64868.22,24629.38,12
2025-03-17,Wisconsin,Midwest,Raspberries,141200.65,40006.95,14
2025-03-17,Wisconsin,Midwest,Blackberries,45235.65,5292.34,13
2025-03-18,California,West,Strawberries,146263.64,24219.67,13
2025-03-18,California,West,Blueberries,59093.75,15983.56,12
2025-03-18,California,West,Raspberries,109877.61,42734.81,6
2025-03-18,California,West,Blackberries,70285.05,20814.18,7
2025-03-18,Florida,South,Strawberries,182516.59,58910.81,12
