Date,State,Region,Category,Sales,Profit,Orders,Company
2025-03-25,California,West,Blackberries,66385.01,16006.36,14,North Bay Produce
2025-03-25,Florida,South,Strawberries,136968.08,27084.06,7,Santa Cruz Berry
2025-03-25,Florida,South,Blueberries,42573.91,4293.59,11,California Giant
2025-03-25,Florida,South,Raspberries,126310.0,41910.13,8,Driscoll’s
2025-03-25,Florida,South,Blackberries,77922.95,17326.78,8,Naturipe Farms
2025-03-25,Oregon,West,Strawberries,301463.12,35107.84,7,Sweet Darling
2025-03-25,Oregon,West,Blueberries,42710.71,12267.56,7,Wish Farms
2025-03-25,Oregon,West,Raspberries,148131.58,16821.32,12,Naturipe Farms
2025-03-25,Oregon,West,Blackberries,60536.35,20212.99,8,Berry Fresh
2025-03-25,Washington,West,Strawberries,385263.61,52542.07,3,Ocean Spray
2025-03-25,Washington,West,Blueberries,183706.49,71468.91,7,Wish Farms
2025-03-25,Washington,West,Raspberries,106077.42,12253.89,3,Pacific Berry Co.
2025-03-25,Washington,West,Blackberries,316495.18,76492.0,10,Driscoll’s
2025-03-25,Georgia,South,Strawberries,293894.89,108484.06,15,Santa Cruz Berry
2025-03-25,Georgia,South,Blueberries,190727.44,49666.97,9,Munger Farms
2025-03-25,Georgia,South,Raspberries,382725.77,69209.53,12,Well•Pict
2025-03-25,Georgia,South,Blackberries,62984.07,14853.09,10,Ruby Fresh
2025-03-25,Michigan,Midwest,Strawberries,531580.29,125629.42,11,Dole
2025-03-25,Michigan,Midwest,Blueberries,172575.74,35552.48,3,Dole
2025-03-25,Michigan,Midwest,Raspberries,70766.32,10852.05,3,Wish Farms
2025-03-25,Michigan,Midwest,Blackberries,67206.14,9347.46,2,BerrySmart
2025-03-25,New Jersey,Northeast,Strawberries,1227896.52,411368.22,15,Naturipe Farms
2025-03-25,New Jersey,Northeast,Blueberries,77702.02,28414.21,13,California Giant
2025-03-25,New Jersey,Northeast,Raspberries,79817.5,8801.08,13,Wish Farms
2025-03-25,New Jersey,Northeast,Blackberries,115716.98,14451.81,4,Pacific Berry Co.
2025-03-25,North Carolina,South,Strawberries,148139.07,20416.04,11,Sweet Darling
2025-03-25,North Carolina,South,Blueberries,205786.38,46754.37,12,Driscoll’s
2025-03-25,North Carolina,South,Raspberries,178262.87,37180.72,6,Naturipe Farms
2025-03-25,North Carolina,South,Blackberries,20871.91,5821.06,3,Oregon Berry Packing
2025-03-25,Texas,South,Strawberries,104281.35,18897.04,8,Driscoll’s
2025-03-25,Texas,South,Blueberries,27134.27,9256.78,2,Wish Farms
2025-03-25,Texas,South,Raspberries,57033.24,17220.7,4,Ruby Fresh
2025-03-25,Texas,South,Blackberries,13004.81,3525.39,7,Valley Pride
2025-03-25,New York,Northeast,Strawberries,89433.88,34339.31,6,Berry Fresh
2025-03-25,New York,Northeast,Blueberries,292355.86,68081.09,12,Michigan Blueberry Growers
2025-03-25,New York,Northeast,Raspberries,54792.21,8345.73,12,Pacific Berry Co.
2025-03-25,New York,Northeast,Blackberries,185946.39,19420.88,7,Hortifrut
2025-03-25,Illinois,Midwest,Strawberries,90791.79,29478.32,8,California Giant
2025-03-25,Illinois,Midwest,Blueberries,39326.22,13299.31,3,Blueberry Hill Farms
2025-03-25,Illinois,Midwest,Raspberries,294821.91,104315.54,3,Ocean Spray
2025-03-25,Illinois,Midwest,Blackberries,54302.12,8381.32,4,Sweet Darling
2025-03-25,Arizona,West,Strawberries,237861.36,77005.1,6,Well•Pict
2025-03-25,Arizona,West,Blueberries,67122.08,22449.05,10,Naturipe Farms
2025-03-25,Arizona,West,Raspberries,21957.13,6364.68,2,Red Blossom
2025-03-25,Arizona,West,Blackberries,38954.36,9197.95,13,Pacific Berry Co.
2025-03-25,Pennsylvania,Northeast,Strawberries,108443.61,30732.33,8,Well•Pict
2025-03-25,Pennsylvania,Northeast,Blueberries,92653.37,33566.9,4,Family Tree Farms
2025-03-25,Pennsylvania,Northeast,Raspberries,45825.45,10492.72,1,Coastal Berry Co.
2025-03-25,Pennsylvania,Northeast,Blackberries,30552.22,10004.87,5,Sweet Darling
2025-03-25,Ohio,Midwest,Strawberries,214556.72,40391.45,20,Naturipe Farms
2025-03-25,Ohio,Midwest,Blueberries,202029.04,66667.27,13,Valley Pride
2025-03-25,Ohio,Midwest,Raspberries,145765.77,35130.12,3,Red Blossom
2025-03-25,Ohio,Midwest,Blackberries,34587.91,8342.63,6,Sun Belle
2025-03-25,Colorado,West,Strawberries,137501.07,38860.23,7,California Giant
2025-03-25,Colorado,West,Blueberries,24141.29,8837.36,4,North Bay Produce
2025-03-25,Colorado,West,Raspberries,144179.08,16641.91,12,Sun Belle
2025-03-25,Colorado,West,Blackberries,10141.65,3593.43,14,Driscoll’s
2025-03-25,Wisconsin,Midwest,Strawberries,428080.88,86420.67,7,Plant City Berries
2025-03-25,Wisconsin,Midwest,Blueberries,328210.23,35277.94,7,Wish Farms
2025-03-25,Wisconsin,Midwest,Raspberries,29926.68,4946.61,3,Sun Belle
2025-03-25,Wisconsin,Midwest,Blackberries,72968.41,7660.14,8,Sun Belle
2025-03-26,California,West,Strawberries,179670.78,19087.7,5,Naturipe Farms
2025-03-26,California,West,Blueberries,167870.14,49932.16,10,True Blue Farms
2025-03-26,California,West,Raspberries,179572.78,25675.82,18,Driscoll’s
2025-03-26,California,West,Blackberries,40845.91,14177.46,11,Pacific Berry Co.
2025-03-26,Florida,South,Strawberries,448438.54,152377.17,3,California Giant
2025-03-26,Florida,South,Blueberries,141531.34,36923.15,3,Blueberry Hill Farms
2025-03-26,Florida,South,Raspberries,67255.3,18397.8,4,BerrySmart
2025-03-26,Florida,South,Blackberries,139125.32,54659.47,4,HBF International
2025-03-26,Oregon,West,Strawberries,154179.19,52355.39,6,Well•Pict
2025-03-26,Oregon,West,Blueberries,106078.88,34242.84,4,Family Tree Farms
2025-03-26,Oregon,West,Raspberries,117791.14,19352.6,7,Red Blossom
2025-03-26,Oregon,West,Blackberries,40284.25,9241.65,7,Ocean Spray
2025-03-26,Washington,West,Strawberries,74898.68,13435.67,8,Dole
2025-03-26,Washington,West,Blueberries,143576.95,34275.31,3,Berry Fresh
2025-03-26,Washington,West,Raspberries,161778.85,34315.84,3,Driscoll’s
2025-03-26,Washington,West,Blackberries,90125.47,13345.17,10,HBF International
2025-03-26,Georgia,South,Strawberries,273566.82,76401.18,22,Naturipe Farms
2025-03-26,Georgia,South,Blueberries,109235.4,32756.96,5,Berry Fresh
2025-03-26,Georgia,South,Raspberries,28759.32,3513.28,13,Coastal Berry Co.
2025-03-26,Georgia,South,Blackberries,89820.33,32058.82,6,Sweet Darling
2025-03-26,Michigan,Midwest,Strawberries,144259.23,53525.81,3,Dole
2025-03-26,Michigan,Midwest,Blueberries,120749.68,33171.37,4,Dole
2025-03-26,Michigan,Midwest,Raspberries,140818.54,34138.39,8,Pacific Berry Co.
2025-03-26,Michigan,Midwest,Blackberries,106627.44,35159.23,2,Ocean Spray
2025-03-26,New Jersey,Northeast,Strawberries,281205.26,111943.15,10,Valley Berry Co.
2025-03-26,New Jersey,Northeast,Blueberries,112411.79,30252.78,7,Dole
2025-03-26,New Jersey,Northeast,Raspberries,59052.99,22690.69,4,Wish Farms
2025-03-26,New Jersey,Northeast,Blackberries,102585.07,33938.07,1,Wish Farms
2025-03-26,North Carolina,South,Strawberries,179489.1,58265.84,8,Sweet Darling
2025-03-26,North Carolina,South,Blueberries,86683.93,26740.6,9,North Bay Produce
2025-03-26,North Carolina,South,Raspberries,251946.01,46645.4,17,Red Blossom
2025-03-26,North Carolina,South,Blackberries,139559.78,40471.93,9,Ocean Spray
2025-03-26,Texas,South,Strawberries,51609.07,6342.5,8,Dole
2025-03-26,Texas,South,Blueberries,194120.55,69743.63,14,Berry Fresh
2025-03-26,Texas,South,Raspberries,47089.25,6197.25,11,HBF International
2025-03-26,Texas,South,Blackberries,83207.0,22455.87,7,Sun Belle
2025-03-26,New York,Northeast,Strawberries,314571.07,42711.57,7,Berry Fresh
2025-03-26,New York,Northeast,Blueberries,262750.96,44612.0,4,Driscoll’s
2025-03-26,New York,Northeast,Raspberries,68306.97,16399.16,1,Ruby Fresh
2025-03-26,New York,Northeast,Blackberries,108842.32,12743.59,10,Valley Pride
2025-03-26,Illinois,Midwest,Strawberries,269667.86,39258.95,10,Red Blossom
2025-03-26,Illinois,Midwest,Blueberries,84057.2,24417.45,7,Sun Belle
2025-03-26,Illinois,Midwest,Raspberries,55078.16,6213.25,10,Wish Farms
2025-03-26,Illinois,Midwest,Blackberries,45539.95,7013.6,10,Berry Fresh
2025-03-26,Arizona,West,Strawberries,148755.21,57001.59,8,Well•Pict
2025-03-26,Arizona,West,Blueberries,123640.56,21630.63,1,Hortifrut
2025-03-26,Arizona,West,Raspberries,79172.0,17945.35,8,Driscoll’s
2025-03-26,Arizona,West,Blackberries,56698.77,10648.1,14,Oregon Berry Packing
2025-03-26,Pennsylvania,Northeast,Strawberries,423882.24,53247.68,11,Santa Cruz Berry
2025-03-26,Pennsylvania,Northeast,Blueberries,38368.34,8372.87,11,Driscoll’s
2025-03-26,Pennsylvania,Northeast,Raspberries,62266.71,23345.84,14,Coastal Berry Co.
2025-03-26,Pennsylvania,Northeast,Blackberries,206884.81,78918.85,5,Naturipe Farms
2025-03-26,Ohio,Midwest,Strawberries,95808.72,27076.9,3,Plant City Berries
2025-03-26,Ohio,Midwest,Blueberries,121518.6,27592.93,14,Wish Farms
2025-03-26,Ohio,Midwest,Raspberries,114197.87,13210.54,17,Plant City Berries
2025-03-26,Ohio,Midwest,Blackberries,8941.0,3386.96,8,Hortifrut
2025-03-26,Colorado,West,Strawberries,444915.7,144863.11,5,Well•Pict
2025-03-26,Colorado,West,Blueberries,278288.09,76455.45,11,Hortifrut
2025-03-26,Colorado,West,Raspberries,114284.2,13066.53,10,Wish Farms
2025-03-26,Colorado,West,Blackberries,182594.21,45100.47,13,Sweet Darling
2025-03-26,Wisconsin,Midwest,Strawberries,173114.63,22722.7,3,Driscoll’s
2025-03-26,Wisconsin,Midwest,Blueberries,93980.05,23930.01,17,Family Tree Farms
2025-03-26,Wisconsin,Midwest,Raspberries,193367.66,49615.01,9,Berry Fresh
2025-03-26,Wisconsin,Midwest,Blackberries,45148.78,4936.85,8,HBF International
2025-03-27,California,West,Strawberries,276783.96,29148.8,9,Santa Cruz Berry
2025-03-27,California,West,Blueberries,92874.16,32010.48,11,Michigan Blueberry Growers
2025-03-27,California,West,Raspberries,81087.02,17824.53,10,California Giant
2025-03-27,California,West,Blackberries,32860.91,6511.11,7,Pacific Berry Co.
2025-03-27,Florida,South,Strawberries,89379.51,12782.5,15,Dole
2025-03-27,Florida,South,Blueberries,75480.08,13951.06,5,Naturipe Farms
2025-03-27,Florida,South,Raspberries,193071.38,34494.4,11,BerrySmart
2025-03-27,Florida,South,Blackberries,213617.66,61765.79,10,Ruby Fresh
2025-03-27,Oregon,West,Strawberries,219335.62,59348.96,7,Santa Cruz Berry
2025-03-27,Oregon,West,Blueberries,68585.35,23054.58,17,Dole
2025-03-27,Oregon,West,Raspberries,85308.78,29733.0,12,Naturipe Farms
2025-03-27,Oregon,West,Blackberries,24657.47,9748.28,13,Driscoll’s
2025-03-27,Washington,West,Strawberries,304869.98,72200.23,8,Driscoll’s
2025-03-27,Washington,West,Blueberries,113355.92,40518.25,7,Hortifrut
2025-03-27,Washington,West,Raspberries,82383.8,31122.83,7,Well•Pict
2025-03-27,Washington,West,Blackberries,28282.55,8250.16,7,Ocean Spray
2025-03-27,Georgia,South,Strawberries,54632.61,13581.96,7,Berry World
2025-03-27,Georgia,South,Blueberries,227640.28,75952.98,2,Munger Farms
2025-03-27,Georgia,South,Raspberries,144978.59,54429.19,5,Coastal Berry Co.
2025-03-27,Georgia,South,Blackberries,42193.4,7649.32,13,BerrySmart
2025-03-27,Michigan,Midwest,Strawberries,328042.46,93941.34,8,Berry World
2025-03-27,Michigan,Midwest,Blueberries,32853.18,12345.72,7,Valley Pride
2025-03-27,Michigan,Midwest,Raspberries,54237.2,11730.58,11,BerrySmart
2025-03-27,Michigan,Midwest,Blackberries,40647.04,9335.78,5,Naturipe Farms
2025-03-27,New Jersey,Northeast,Strawberries,72261.87,26109.79,4,Ocean Spray
2025-03-27,New Jersey,Northeast,Blueberries,387737.86,117756.29,7,Sun Belle
2025-03-27,New Jersey,Northeast,Raspberries,134495.86,45797.44,4,California Giant
2025-03-27,New Jersey,Northeast,Blackberries,64240.19,13269.75,5,Sun Belle
2025-03-27,North Carolina,South,Strawberries,372656.06,116521.95,5,Well•Pict
2025-03-27,North Carolina,South,Blueberries,173589.45,59559.09,3,Family Tree Farms
2025-03-27,North Carolina,South,Raspberries,185120.95,25683.52,11,Berry Fresh
2025-03-27,North Carolina,South,Blackberries,27910.45,10622.76,2,Ruby Fresh
2025-03-27,Texas,South,Strawberries,703923.05,250922.93,9,California Giant
2025-03-27,Texas,South,Blueberries,118779.16,37335.73,9,True Blue Farms
2025-03-27,Texas,South,Raspberries,86543.21,24840.51,20,Coastal Berry Co.
2025-03-27,Texas,South,Blackberries,175412.83,19008.82,10,Hortifrut
2025-03-27,New York,Northeast,Strawberries,36648.65,4963.58,16,Berry World
2025-03-27,New York,Northeast,Blueberries,86198.67,31377.81,18,Family Tree Farms
2025-03-27,New York,Northeast,Raspberries,36728.95,14525.32,7,Wish Farms
2025-03-27,New York,Northeast,Blackberries,17812.31,3848.95,3,Hortifrut
2025-03-27,Illinois,Midwest,Strawberries,74278.2,18088.43,8,Naturipe Farms
2025-03-27,Illinois,Midwest,Blueberries,67384.44,17215.35,8,Munger Farms
2025-03-27,Illinois,Midwest,Raspberries,81014.31,30874.84,2,Red Blossom
2025-03-27,Illinois,Midwest,Blackberries,178096.19,25116.71,11,Hortifrut
2025-03-27,Arizona,West,Strawberries,147404.94,44993.56,6,Valley Berry Co.
2025-03-27,Arizona,West,Blueberries,154304.15,37096.16,11,Wish Farms
2025-03-27,Arizona,West,Raspberries,46452.81,12515.3,5,Pacific Berry Co.
2025-03-27,Arizona,West,Blackberries,141575.59,27419.23,8,Naturipe Farms
2025-03-27,Pennsylvania,Northeast,Strawberries,696889.3,263715.5,14,Sun Belle
2025-03-27,Pennsylvania,Northeast,Blueberries,117132.99,25857.79,5,California Giant
2025-03-27,Pennsylvania,Northeast,Raspberries,41760.02,15136.51,12,Berry Fresh
2025-03-27,Pennsylvania,Northeast,Blackberries,44258.83,14410.22,3,BerrySmart
2025-03-27,Ohio,Midwest,Strawberries,558703.8,166903.04,12,Plant City Berries
2025-03-27,Ohio,Midwest,Blueberries,26832.8,3444.18,11,Blueberry Hill Farms
2025-03-27,Ohio,Midwest,Raspberries,47772.68,5487.36,8,Plant City Berries
2025-03-27,Ohio,Midwest,Blackberries,11785.27,1376.7,7,Naturipe Farms
2025-03-27,Colorado,West,Strawberries,191606.62,39750.19,4,California Giant
2025-03-27,Colorado,West,Blueberries,288756.03,36439.37,4,Driscoll’s
2025-03-27,Colorado,West,Raspberries,154922.0,25331.96,11,Ruby Fresh
2025-03-27,Colorado,West,Blackberries,81394.18,30143.85,9,Hortifrut
2025-03-27,Wisconsin,Midwest,Strawberries,461590.85,110037.31,6,Sweet Darling
2025-03-27,Wisconsin,Midwest,Blueberries,45672.63,12001.0,16,Dole
2025-03-27,Wisconsin,Midwest,Raspberries,48957.18,13672.19,11,HBF International
2025-03-27,Wisconsin,Midwest,Blackberries,89389.31,16052.66,8,BerrySmart
2025-03-28,California,West,Strawberries,467394.44,136544.89,6,Dole
2025-03-28,California,West,Blueberries,60419.48,20357.72,16,Wish Farms
2025-03-28,California,West,Raspberries,163173.78,36133.11,4,Driscoll’s
2025-03-28,California,West,Blackberries,107805.41,31918.31,4,Sweet Darling
2025-03-28,Florida,South,Strawberries,68845.56,14323.14,9,Naturipe Farms
2025-03-28,Florida,South,Blueberries,69432.3,21007.44,1,Blueberry Hill Farms
2025-03-28,Florida,South,Raspberries,53843.11,7004.36,5,Well•Pict
2025-03-28,Florida,South,Blackberries,125443.04,30074.47,9,Valley Pride
2025-03-28,Oregon,West,Strawberries,252693.39,80922.46,4,Sun Belle
2025-03-28,Oregon,West,Blueberries,115422.16,34032.08,13,North Bay Produce
2025-03-28,Oregon,West,Raspberries,17219.56,1934.08,3,Berry Fresh
2025-03-28,Oregon,West,Blackberries,49227.33,17930.74,11,Pacific Berry Co.
2025-03-28,Washington,West,Strawberries,142365.12,41245.65,5,Dole
2025-03-28,Washington,West,Blueberries,125411.64,49267.26,3,Hortifrut
2025-03-28,Washington,West,Raspberries,58314.0,11094.1,11,Red Blossom
2025-03-28,Washington,West,Blackberries,33698.2,11233.95,5,Hortifrut
2025-03-28,Georgia,South,Strawberries,286632.25,98131.55,11,Naturipe Farms
2025-03-28,Georgia,South,Blueberries,150826.58,52966.15,4,Valley Pride
2025-03-28,Georgia,South,Raspberries,112671.23,13075.61,15,Sun Belle
2025-03-28,Georgia,South,Blackberries,33841.42,9756.86,6,Sun Belle
2025-03-28,Michigan,Midwest,Strawberries,254354.73,92510.89,6,Berry World
2025-03-28,Michigan,Midwest,Blueberries,72737.24,13863.48,9,Michigan Blueberry Growers
2025-03-28,Michigan,Midwest,Raspberries,131872.19,21449.31,19,HBF International
2025-03-28,Michigan,Midwest,Blackberries,40811.08,7825.1,9,North Bay Produce
2025-03-28,New Jersey,Northeast,Strawberries,889436.49,160781.41,4,Wish Farms
2025-03-28,New Jersey,Northeast,Blueberries,47584.08,10763.56,10,California Giant
2025-03-28,New Jersey,Northeast,Raspberries,34905.95,10612.78,17,Wish Farms
2025-03-28,New Jersey,Northeast,Blackberries,55760.92,20470.07,10,Hortifrut
2025-03-28,North Carolina,South,Strawberries,287836.16,36696.26,10,Berry Fresh
2025-03-28,North Carolina,South,Blueberries,143804.79,33804.76,5,Munger Farms
2025-03-28,North Carolina,South,Raspberries,78447.9,17201.96,12,Well•Pict
2025-03-28,North Carolina,South,Blackberries,48743.95,11756.97,18,Hortifrut
2025-03-28,Texas,South,Strawberries,139756.53,34270.96,13,Ocean Spray
2025-03-28,Texas,South,Blueberries,146816.31,20743.54,5,Berry Fresh
2025-03-28,Texas,South,Raspberries,61067.89,16403.62,5,Sun Belle
2025-03-28,Texas,South,Blackberries,23856.58,8243.42,16,North Bay Produce
2025-03-28,New York,Northeast,Strawberries,351869.84,86116.83,5,Berry Fresh
2025-03-28,New York,Northeast,Blueberries,185983.93,50953.72,2,Wish Farms
2025-03-28,New York,Northeast,Raspberries,510203.63,67949.58,10,Coastal Berry Co.
2025-03-28,New York,Northeast,Blackberries,62836.83,6674.16,9,Ocean Spray
2025-03-28,Illinois,Midwest,Strawberries,92865.43,35665.64,7,Well•Pict
2025-03-28,Illinois,Midwest,Blueberries,55841.76,11364.25,7,True Blue Farms
2025-03-28,Illinois,Midwest,Raspberries,27677.73,7880.48,11,Sun Belle
2025-03-28,Illinois,Midwest,Blackberries,38844.03,6506.36,15,Driscoll’s
2025-03-28,Arizona,West,Strawberries,164853.08,62615.55,2,Sun Belle
2025-03-28,Arizona,West,Blueberries,128577.14,34375.86,8,True Blue Farms
2025-03-28,Arizona,West,Raspberries,19540.88,6610.54,14,Well•Pict
2025-03-28,Arizona,West,Blackberries,62197.38,16865.63,14,Pacific Berry Co.
2025-03-28,Pennsylvania,Northeast,Strawberries,325224.3,111485.27,11,Red Blossom
2025-03-28,Pennsylvania,Northeast,Blueberries,140883.91,25022.9,2,Family Tree Farms
2025-03-28,Pennsylvania,Northeast,Raspberries,158953.32,18620.53,2,Plant City Berries
2025-03-28,Pennsylvania,Northeast,Blackberries,210283.97,36576.93,7,Hortifrut
2025-03-28,Ohio,Midwest,Strawberries,321122.2,93395.96,12,Driscoll’s
2025-03-28,Ohio,Midwest,Blueberries,45026.78,13385.45,16,Driscoll’s
2025-03-28,Ohio,Midwest,Raspberries,442199.31,100708.16,10,Naturipe Farms
2025-03-28,Ohio,Midwest,Blackberries,35576.05,9646.51,10,Sun Belle
2025-03-28,Colorado,West,Strawberries,408122.29,143104.0,6,Well•Pict
2025-03-28,Colorado,West,Blueberries,70132.66,16983.93,13,North Bay Produce
2025-03-28,Colorado,West,Raspberries,510626.0,153110.12,9,BerrySmart
2025-03-28,Colorado,West,Blackberries,18262.8,7108.53,6,Sweet Darling
2025-03-28,Wisconsin,Midwest,Strawberries,326315.91,105169.23,9,Driscoll’s
2025-03-28,Wisconsin,Midwest,Blueberries,139000.46,27945.89,14,Michigan Blueberry Growers
2025-03-28,Wisconsin,Midwest,Raspberries,112145.79,32092.51,6,Naturipe Farms
2025-03-28,Wisconsin,Midwest,Blackberries,137070.4,33747.63,7,Hortifrut
2025-03-29,California,West,Strawberries,246999.65,98451.55,8,Plant City Berries
2025-03-29,California,West,Blueberries,63559.31,20882.46,3,True Blue Farms
2025-03-29,California,West,Raspberries,106497.0,14898.77,8,Plant City Berries
2025-03-29,California,West,Blackberries,49246.9,11486.13,12,Berry Fresh
2025-03-29,Florida,South,Strawberries,92472.53,18541.48,11,Naturipe Farms
2025-03-29,Florida,South,Blueberries,68204.38,20659.48,12,Blueberry Hill Farms
2025-03-29,Florida,South,Raspberries,138098.24,45144.94,10,HBF International
2025-03-29,Florida,South,Blackberries,27885.53,7149.09,2,Ruby Fresh
2025-03-29,Oregon,West,Strawberries,280111.59,63680.3,14,Red Blossom
2025-03-29,Oregon,West,Blueberries,123403.8,41805.96,11,Wish Farms
2025-03-29,Oregon,West,Raspberries,71954.7,15555.85,1,Sun Belle
2025-03-29,Oregon,West,Blackberries,25845.4,7603.73,6,Ruby Fresh
2025-03-29,Washington,West,Strawberries,513357.57,176592.47,9,Well•Pict
2025-03-29,Washington,West,Blueberries,205638.97,67913.3,7,Sun Belle
2025-03-29,Washington,West,Raspberries,125802.58,42331.98,13,BerrySmart
2025-03-29,Washington,West,Blackberries,102986.3,19753.01,9,BerrySmart
2025-03-29,Georgia,South,Strawberries,149712.6,28883.11,5,Plant City Berries
2025-03-29,Georgia,South,Blueberries,139057.5,34899.61,10,Berry Fresh
2025-03-29,Georgia,South,Raspberries,126024.26,34104.6,11,Ruby Fresh
2025-03-29,Georgia,South,Blackberries,151773.75,49181.07,8,Sweet Darling
2025-03-29,Michigan,Midwest,Strawberries,335172.92,92366.37,12,Plant City Berries
2025-03-29,Michigan,Midwest,Blueberries,71243.64,26354.22,1,Hortifrut
2025-03-29,Michigan,Midwest,Raspberries,127259.11,20704.78,15,Driscoll’s
2025-03-29,Michigan,Midwest,Blackberries,62066.99,20414.65,8,Naturipe Farms
2025-03-29,New Jersey,Northeast,Strawberries,417666.06,80642.0,10,Dole
2025-03-29,New Jersey,Northeast,Blueberries,36249.84,3652.45,14,Naturipe Farms
2025-03-29,New Jersey,Northeast,Raspberries,223246.87,76863.92,4,California Giant
2025-03-29,New Jersey,Northeast,Blackberries,29950.3,11442.73,9,North Bay Produce
2025-03-29,North Carolina,South,Strawberries,378814.16,52415.33,5,Plant City Berries
2025-03-29,North Carolina,South,Blueberries,30735.33,9820.8,14,True Blue Farms
2025-03-29,North Carolina,South,Raspberries,243490.34,37229.57,14,Wish Farms
2025-03-29,North Carolina,South,Blackberries,23075.59,6064.82,15,Ruby Fresh
2025-03-29,Texas,South,Strawberries,142385.32,43176.74,5,Valley Berry Co.
2025-03-29,Texas,South,Blueberries,115936.89,23263.92,15,Naturipe Farms
2025-03-29,Texas,South,Raspberries,68147.07,20862.29,8,Driscoll’s
2025-03-29,Texas,South,Blackberries,67042.4,7096.53,8,Pacific Berry Co.
2025-03-29,New York,Northeast,Strawberries,202116.4,61883.56,11,Ocean Spray
2025-03-29,New York,Northeast,Blueberries,457133.34,113497.49,9,Family Tree Farms
2025-03-29,New York,Northeast,Raspberries,35658.15,11606.0,4,BerrySmart
2025-03-29,New York,Northeast,Blackberries,113081.66,27396.07,11,Berry Fresh
2025-03-29,Illinois,Midwest,Strawberries,129338.72,44287.28,3,Plant City Berries
2025-03-29,Illinois,Midwest,Blueberries,49038.53,6430.35,9,Blueberry Hill Farms
2025-03-29,Illinois,Midwest,Raspberries,18208.54,2837.7,10,Coastal Berry Co.
2025-03-29,Illinois,Midwest,Blackberries,52004.57,7340.08,13,Sweet Darling
2025-03-29,Arizona,West,Strawberries,362899.27,50275.92,7,Ocean Spray
2025-03-29,Arizona,West,Blueberries,92231.58,23461.11,8,True Blue Farms
2025-03-29,Arizona,West,Raspberries,55612.72,14137.33,9,Naturipe Farms
2025-03-29,Arizona,West,Blackberries,29823.64,8773.69,2,Sweet Darling
2025-03-29,Pennsylvania,Northeast,Strawberries,84683.28,22081.03,12,Dole
2025-03-29,Pennsylvania,Northeast,Blueberries,128548.9,18465.46,7,Sun Belle
2025-03-29,Pennsylvania,Northeast,Raspberries,203915.48,68608.57,12,HBF International
2025-03-29,Pennsylvania,Northeast,Blackberries,43356.31,9978.89,10,Naturipe Farms
2025-03-29,Ohio,Midwest,Strawberries,343969.26,61927.62,12,Red Blossom
2025-03-29,Ohio,Midwest,Blueberries,328393.25,101963.21,7,Family Tree Farms
2025-03-29,Ohio,Midwest,Raspberries,116230.05,42946.24,13,Berry Fresh
2025-03-29,Ohio,Midwest,Blackberries,30264.55,10953.18,10,Ruby Fresh
2025-03-29,Colorado,West,Strawberries,284764.96,89938.42,15,Sweet Darling
2025-03-29,Colorado,West,Blueberries,158049.06,52777.12,13,Sun Belle
2025-03-29,Colorado,West,Raspberries,244762.07,46251.91,6,Ruby Fresh
2025-03-29,Colorado,West,Blackberries,29491.51,9989.58,5,Ruby Fresh
2025-03-29,Wisconsin,Midwest,Strawberries,130085.98,22363.12,9,Sun Belle
2025-03-29,Wisconsin,Midwest,Blueberries,226513.12,61480.92,8,Munger Farms
2025-03-29,Wisconsin,Midwest,Raspberries,106430.02,20916.38,5,HBF International
2025-03-29,Wisconsin,Midwest,Blackberries,98757.88,11511.39,13,Naturipe Farms
2025-03-30,California,West,Strawberries,113320.38,19159.83,13,Berry World
2025-03-30,California,West,Blueberries,35705.59,4301.25,14,True Blue Farms
2025-03-30,California,West,Raspberries,115798.46,42051.0,3,Pacific Berry Co.
2025-03-30,California,West,Blackberries,57206.08,6068.3,11,Naturipe Farms
2025-03-30,Florida,South,Strawberries,35690.27,12742.95,9,Sweet Darling
2025-03-30,Florida,South,Blueberries,299744.48,63253.81,8,Driscoll’s
2025-03-30,Florida,South,Raspberries,119612.11,21678.49,11,Ocean Spray
2025-03-30,Florida,South,Blackberries,45405.81,6643.47,4,BerrySmart
2025-03-30,Oregon,West,Strawberries,274004.79,62366.9,8,Sweet Darling
2025-03-30,Oregon,West,Blueberries,34667.12,6794.26,21,Driscoll’s
2025-03-30,Oregon,West,Raspberries,155446.44,16906.33,1,Well•Pict
2025-03-30,Oregon,West,Blackberries,53272.52,15031.26,15,Ocean Spray
2025-03-30,Washington,West,Strawberries,382119.05,135541.87,0,Plant City Berries
2025-03-30,Washington,West,Blueberries,26769.28,5777.12,6,Blueberry Hill Farms
2025-03-30,Washington,West,Raspberries,30302.55,9432.66,14,BerrySmart
2025-03-30,Washington,West,Blackberries,66723.19,19420.69,2,BerrySmart
2025-03-30,Georgia,South,Strawberries,376984.8,105057.97,2,Red Blossom
2025-03-30,Georgia,South,Blueberries,63934.86,18314.42,3,True Blue Farms
2025-03-30,Georgia,South,Raspberries,87183.3,11286.16,13,Red Blossom
2025-03-30,Georgia,South,Blackberries,34399.84,12444.32,2,North Bay Produce
2025-03-30,Michigan,Midwest,Strawberries,118446.06,39827.82,14,Ocean Spray
2025-03-30,Michigan,Midwest,Blueberries,126621.19,20031.62,6,Michigan Blueberry Growers
2025-03-30,Michigan,Midwest,Raspberries,59641.23,9183.28,6,Naturipe Farms
